,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
877,The future belongs to the self-reliant. The people that become independent thinkers and earners.,98,11,176,1187,82915,72,0.014315865645540615
958,"Hey, just because someone else thinks it’s important doesn’t mean you have to.",95,6,83,833,58328,28,0.014281305719380058
1004,"Why you aren't respected:

- You aren't in shape
- You lack self-discipline
- You are overly emotional
- You lack ambition and goals
- You aren't a man of your word
- You need too much from others to make you whole

People respect those that look, act, and are respectable.",134,26,386,2085,146119,444,0.014269191549353608
959,"The more you write, the more ideas you have.

The more you move, the more energy you have.

The more you rest, the more time you have.

Results demand momentum.

Progress disappears when you hide in your head to avoid engaging with reality.",146,25,561,2854,200136,408,0.014260302993964104
482,"I find it fascinating that the creator economy allows people to find and fuel their tribes.

One person sells information, the other clothes, another kitchenware, and blue light glasses.

People can pursue their interests, build meaningful products, and sustain their lifestyle.",121,8,61,767,53823,51,0.014250413392044293
38,"If you haven’t experienced the feeling of music blaring in your ears, laser focus, massive pump, going in for a gym PR… I’m sorry.",98,4,28,583,40927,52,0.014244875021379529
694,"Observation:

People that only consume short tweets, videos, and headlines are much more emotional and reactive because they condition themselves into a shallow worldview.

Consume books, articles, podcasts, and lectures for depth and nuance. Contemplate and question often.",99,19,230,1478,103766,177,0.014243586531233737
974,Everyone wants the quick fix but nobody realizes the quickest fix is the longest path.,225,25,416,2259,158601,132,0.014243289764881685
452,"Your mental body, or self image, influences how confident you are in pursuing a better life. Your physical body plays a massive role in how you view yourself. Some people can accept their appearance, but most would be better off changing it with nutrition, training, and grooming.",124,7,219,1356,95265,173,0.014233979
1023,"It shouldn't matter how uncertain, risky, or difficult it is going to be.

All you have to do is observe society to see that the default path is ten times worse.",101,7,120,836,58755,57,0.014228576291379457
543,Most businesses fail because they don't solve a problem they have experience with.,102,9,119,1076,75637,90,0.014225841849888283
307,"Most people take the bare minimum approach to life.

Quick money, quick sex, quick pleasure, no commitment, no depth, no failure.

The easier you try to make your life the harder its going to be.

The way out of mindless living is to adopt the standards of who you want to become.",198,25,362,2263,159152,431,0.014219111289836132
293,"The videos that led to my jump in growth on YouTube had terrible lighting and audio at half volume because I didn't know how to fix it.

I kept posting regardless of how I felt about the video.

Turns out, people liked it (and commented on the audio which boosted in the algo).",143,3,30,787,55365,61,0.014214756615190102
1077,"The best people are those that want to become the best, but understand that they will never be the best, yet still choose to become the best.",182,15,249,1843,129731,114,0.014206319229790876
727,"People love to gatekeep and shit on beginners in any industry.

Which isn't a bad thing, because it filters out who is actually serious about succeeding.

At the same time, at least they are putting themselves out there instead of sitting in their mom's basement.

Keep going.",117,5,81,765,53925,40,0.014186369958275382
611,"Creativity thrives within boundaries.

So pick a topic, skill, or interest and use the principles of attention as the boundaries.

Study marketing, sales, psychology, mechanics, spirituality, awareness, design.

That’s how you go from starving artist to impactful creative.",74,7,159,1044,73649,236,0.014175345218536571
1021,"Balance isn't about moderation.

It's about pushing the limits in all domains of life.

Bring intensity to your work, then let go of all worries during rest. Be disciplined in your routine, yet ready to let it all go without worry.

Be a warrior at times, and a monk at others.",110,13,227,1275,89947,134,0.014175014175014175
272,"You don't have to listen to someone promoting their lifestyle, business model, or relationship advice.

It's not that everyone should change their message to cater to you.

It's that you should have goals, focus on them, and know yourself.

You'd get a lot further in life.",110,5,55,634,44751,67,0.014167281178074233
1163,"Stars explode every 10 seconds and create new atomic nuclei.

Wars between nations happen and create new technology.

Problems aren't just happening in your narrow little mind.

And when you don't suppress them, the solution may launch you toward an entirely new life.",98,6,69,649,45820,34,0.014164120471409865
