,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
396,"You need to stop taking your time.

There is no time left.

You blink once at 25.
Blink again and you're 40. 

Time passes too quickly.

Anyone telling you otherwise wants you to fail and stay stagnant.

When young, you may feel invincible, but time will prove otherwise. Your physical and mental strength will wane sooner than you think. 

There is no time for procrastination, partying, or wasting time on video games.

Stop making excuses.
Take action.
As time is fleeting.

Consider your ancestors:

By 20, they had families and responsibilities.

Consider their ancestors:

They were fighting wild beasts and famine.

Meanwhile…

You battle anxiety, social media addiction, and an ongoing war with your phone's autocorrect?

The jokes write themselves.

Time is a vast, unyielding sea, and we are but a blip within it.

Use your time wisely.

Learn valuable skills that AI can't replicate.

Skills like:
Persuasion, marketing, sales, and public speaking.

Soft skills are the key.

They make you personable and persuasive.

There is no time left.

Get your act together.

I mean…

It feels like 2020 was moments ago…

Blink and soon it will be 2024.",11,2,10,96,10111,37,0.00949461
386,"Every man should try to grow at least 3 businesses.

The first one is for failing and experience pain.

The second one to reach places within you that you didn’t know existed.

The third one to use the experience you gained to grow an actual business.

That’s is how I did it.

At first, I worked as a freelancer. But decided to pursue a 9-5 job because of the security it offered.

Then, I started a business with friends.

It seemed good at first.

But it ended up hurting our friendship. We still talk sometimes, but it's different now.

My big success was with my agency. All the freelancing jobs I did prepared me for it.

The agency’s growth was partly due to my personal brand.

You see…

Having many followers does make people trust you more. So, it's easier to sell your services. No big secret there.

Now,

Growing a business is more than just making money.

It's self improvement of the best kind.

Your business growth demonstrates competence.

If things don't work out, learn from it.

If you do well, keep doing what works.

Start the damn business.",3,0,1,22,2318,7,0.00949094
2230,"Being driven is a gift.

You either have it, or you don't.

It's not something that can be taught, learned, or forced.",6,0,4,30,3161,1,0.009490668
1835,"You want leads without that desperate vibe?

Here's how:
• Analyze your target audience
• Offer real value
• Reach out them

TAKE CONTROL.",5,0,0,16,1686,3,0.009489917
1171,"If you're not charging enough, you're just holding yourself back. You need to escape the low-paying environment and start working with people who value your work.",5,0,2,18,1897,3,0.009488666
2647,"The 'work/life balance' is a complete myth.

It's a cop-out for lazy people to justify their own laziness.",15,1,3,43,4536,1,0.009479718
1803,"Here are the FOUR steps to scale your income:

1. Promote your Calendly link every day.
2. DM people daily.
3. Increase your price with every new client.
4. Keep getting better at your craft.

And that's it",4,0,0,14,1477,5,0.009478673
575,"Rejection is the universe telling you to quit.

That's what I used to believe.

I don't believe it anymore.

Neither should you.",9,0,1,32,3377,3,0.009475866
1017,"Avoid the $0 flop:

1/ Create a waitlist
2/ Promote it
3/ Engage with subscribers
4/ Launch
5/ Close and celebrate

Imagine working for a month on a new offer only for it to flop. Don't make that mistake.",0,0,2,18,1902,2,0.009463722
169,Melei is single-handedly increasing the fuck power of Argentina and destroying socialists as the same time. Amazing.,41,3,154,1950,206088,59,0.009461977
2029,"Making money is your moral duty

Listen up:

- Cash money in your pocket
- Impact like a MF
- Change the whole game

All it takes is tell enought people:
""Hey, I got something that'll help you.""",7,0,2,23,2432,5,0.009457237
458,"The real goal of selling ebooks is to promote other offers.

Ebook -&gt; Course
Ebook -&gt; Service
Ebook -&gt; Coaching
Ebook -&gt; Community

Your ebook ends where your offer starts.",6,0,3,35,3703,14,0.009451796
2464,"Fighting for likes, engagement, and shares is a mental prison.

Instead focus on:

Outreach, sales calls, and close rate.",2,0,3,26,2752,3,0.009447674
1575,"Some writers will never persuade.

Because they overlook the heart of copywriting.

Do you know your audience desires? Their pains? Their cravings? Their desires?

Most don't.

Understanding is the key.",5,0,1,20,2117,3,0.009447331
2958,"Charging more money is about having the right mentality.

It’s not only about providing more features.

It’s about signaling your certainty of success to your clients.

And that requires having the right mindset",14,0,0,46,4870,7,0.009445585
964,"Only talks about themselves
🚩🚩🚩🚩",9,0,2,22,2330,0,0.00944206
1348,"A factor that makes or breaks your business. 

Good money management.

Far too many of you make $10K but spend $9K.

Far too many of you make $50K but spend $47K.

Far too many of you make $100K but spend $95K.",4,0,0,16,1696,0,0.009433962
500,"I hate aesthetic desk set ups

They are cringe

And they are horrible for productivity

They look good on camera

But they suck in real life",16,0,1,30,3183,0,0.009425071
1759,"Stop treating yourself like you're something special. Scaling your income isn't rocket science. Promote your Calendly link every day, DM every day, and raise those prices with each new client. See? Simple.",6,0,2,23,2441,5,0.009422368
1,"READ THESE BOOKS 
if you like making money

Systems and habits
- “How to Fail at Almost Everything and Still Win Big” by Scott Adams (the books Atomic Habits swiped)
- Buy Back Your Time by Dan Martell

Funnels
- Launch by Jeff walker

To tell stories:
- Storyworthy by Matthew Dicks
- Long Story Short by Margot Leitman",7,0,10,56,5945,100,0.00941968
16,"One thing I’ve noticed:

If you’re not willing to pay $10,000 for a service or Coaching…

You won’t have a fortitude to charge that amount of money

How can you ask to get paid what you aren’t willing to pay?

Stop being stupid—pay up",11,1,3,45,4778,2,0.009418167
1031,"Don't hire to grow.
Hire to buy time.

I read this somewhere.
And I felt it.

I've hired many people.
""Growth at all costs,"" I said to myself.
Then…
No growth.
Just paying someone for being there.

It's not a good way to run a biz.

I've accepted that mistake as part of the process of learning how to manage a business. A costly mistake, that is.

Anywho,

There are many ways to buy back time.

Here are a few:

1/ Automate tasks — shyt like assigning tasks? I use Clickup's automation. E.g.: tasks that are sent to the design stage are automatically assigned to the designer

2/ Delegate decisions — I let my copywriter decide what's best for the campaign. He'll do magic. This has rarely backfired.

3/ Loom meetings — Aka, no meetings. We send Loom videos, and watch at 2x speed.

3/ Raising your price — If you charge $100/hr and go to $300/hr, you will have to work 1/3 of the time to make the same amount of money. Duh, but most people don't even see that as saving time. So I'm here to tell you about it

4/ Hire a coach — I've got a PT. He'll tell me what to do. And instead of spending 90 minutes at the gym, I'll spend 30-45 and get better results. Same for biz.

5/ Say ""NO"" — the word NO actually means self-love in North Elbonia. Lesson there.

6/ AI — Text, video. We use AI to create stuff for our clients. Book covers are made with Midjourney and a bit of Photoshop. Content and email with ChatGPT and voice notes from clients. Fast and effective. 

7/ Nearly zero client meetings — It's all mostly done through text, voice notes, and Notion.

The hardest part of buying back time is actually delegation. And what I'm about to say will ring true for many entrepreneurs because we are usually multi-talented, multi-disciplinary individuals. 

You see..

Every single atom in our body knows we can do the work.

And we can do it fast.

I know it will take us 10 minutes.

Just 10 short minutes.

So we end up doing the freaking task, knowing well we have people that can do it for us better than us.

But we know it will only be 10 minutes.

So we do it.

For the past few months, I've been perfect in the art of delegating. Yeah, it's hard. Yeah, it stresses me a lot and makes me anxious to think about delegating.

But if I avoid delegating the work, how will I buy back my time?

Hint: I won't.

So the next time you think about hiring someone or hiring an agency or a freelancer or a subcontractor…

Don't hire with the idea of growth because growth will come when you buy back your time.",6,0,5,32,3398,14,0.009417304
820,"Swipe my Twitter game:

Three topics. No more.

Tweet 5-10 times. Not less.

Thread weekly. Always.

Shitpost? YES!",8,0,3,41,4355,15,0.009414466
2606,"If you're not selling digital products, you're leaving money on the table.",12,1,6,81,8604,4,0.009414226
3137,"The easiest way to increase your conversion rate is by:

Exposing your audience's pains.

This makes them feel you understand them.

Hence, you'll get paid.",5,0,7,46,4887,8,0.009412728
2997,"The first tweet is ""the ad of your thread.”

Get them right to force readers to continue reading your thread.

Pro tip: write it last.",11,0,3,42,4464,7,0.009408602
239,All my clients are from United States or UK despite the fact that I live in and run my business from a little Spanish-speaking country in the middle of the Caribbean that most people can place in the map. Online biz of for everyone.,9,1,2,58,6168,3,0.009403372
639,"Simplify Your Personal Brand Building:

1/ Forget about website
2/ Ignore the logo
3/ Drop the fancy funnels
4/ Get a Calendly account
5/ Reach out to potential buyers
6/ Get them to book calls thru Calendly
7/ Be consistent

Keep it simple.

Overcomplicate later.",3,1,5,23,2447,9,0.009399264
1008,"Try simplicity.
Elon Musk does it, and he's richer than you.",10,1,1,28,2979,0,0.009399127
1881,"Online marketing = competence + exposure.

Remember:

1/ Show your expertise
2/ Talk about your values
3/ Share your knowledge

Competent people are natural marketers.

Because competence is attractive.",1,0,0,13,1384,2,0.009393064
2150,"Modern flex:

• No 9-5 grind
• No commute
• No office politics
• No ""live for the weekend""

Just an entrepreneurial spirit for success.",4,0,1,24,2556,0,0.009389671
2888,"Remember, Nike is talked about more for its marketing than for its sneakers. That's the power of using storytelling in your marketing",17,3,4,66,7030,1,0.009388336
2602,"Digital products are the future of business.

Those who don't jump on board will be left in the dust.",9,3,10,60,6391,3,0.009388202
2126,"I have a student who is Video Editor.

Told him that many technical skills will die.

Tough love:
“Stop teaching people how to edit videos. Show them how to use storytelling in their Editing,” I said.

Why this shift?

AI can only provide what you ask of it. 

Without deep understanding of storytelling, you will struggle to evaluate the output of the AI effectively.

However, with a solid storytelling base?

You'll be able to judge what the AI gives you.

If you’re bad at storytelling, your videos will be forgotten.

With good storytelling, though...

---

Selling soft skills is the new GOLD RUSH.

As AI advances continue, many technical skills will die.",3,0,2,29,3089,5,0.009388152
